jp	1341	l	1100	14.07.2012_13:25	rub	1341134141
climber	260_o107_r025	2xl	1400	23.05.2013_11:41	batn	8u8525928592928529859
dsqared	1468	31	3200	30.03.2013_11:20	j	938938509202900
jp	144010401	l	1100	30.05.2012_14:26	rub	144010401
malsekaka	g009	32	950	17.02.2010_12:22	j	g009g009
muray	8609-777_sin	44	2600	23.05.2013_11:09	bruki	748843384942942
sisline	5122	42	1700	23.05.2013_10:30	bluza	7373388488
sisline	3024	38	1600	17.04.2010_23:30	jubka	4668390201849_4668390201825_4668390201832_4668390201818
darkwin	5499_sin	xl	1500	25.10.2012_11:49	bluzon	54998538t59859
climber	0126_o099_s01	52	1450	14.07.2012_10:57	polo	0126o099s01
jp	1626	l	1200	24.06.2010_14:22	rub_man	87876ftfrt7
jp	144011701	xl	1100	06.09.2012_12:00	rub	144011701
climber	0209_g157	30	2700	25.03.2011_09:59	j	0209g157
climber_wihte	0857_g073_w04	31	2600	30.04.2010_19:31	j	8698976130580_8698976130559_8698976130573_8698976130610_8698976130597
orgi	5131	42	2500	26.06.2010_11:54	jubka	665453434557698978554
climber	0138_p294_s013	xl	1300	14.07.2012_11:02	rub	0138p294s013
