sex	408	50	1400	29.08.2009_12:55	j	8033219734086
mirac	1520_black	36	2200	15.10.2009_11:30	j	kijuhgrtyuyhhg
into	8038_bezh	2xl	1250	16.10.2009_13:15	tolstovka	lkjhgvfghjhgf
semco	61041-37	m	1450	16.10.2009_10:18	rub_man	3400000090099
viola	7024_korich	1	750	18.09.2009_12:52	vodolazka	ufueuughrudjeru
division_girl	9026-13	27	2300	01.09.2009_15:17	j	ouy468gd
weaver	013600834	38	2400	16.10.2009_13:23	j	8697688127406
dynamic	16649431	7	500	22.09.2009_12:40	maika_man	oiytufyytftg
into	8054	2xl	1300	16.10.2009_13:17	batnik	00000805430210020542
jack_polo	8508	3xl	1100	15.10.2009_11:24	rub_man	khfrtthnbgfgfrgv
dolce_gabbana	603	31	2800	25.10.2009_12:05	j_girl	(00)_9_0212646_94942
SNG	103_26	1bezh	1100	15.10.2009_14:55	maiki_girl	lkjhffgyuui
ceber	608	42	1700	21.09.2009_09:58	jubka	000000gfufdfufg
jordan	d-074	27	1900	15.10.2009_12:53	j_girls	kjhfdrftyu
deco_play_girl	09	27	2300	15.10.2009_14:37	j_girls	lkiuytdsxdcfghjio
huo_di_long	cai45	25	1200	18.10.2009_10:25	j_girl	20090800335
jack_polo	8547	l	1100	15.10.2009_10:59	rub_man	hgtygtygh
reeb	0925_fiolet	6	1500	10.10.2009_09:25	bluza	kijuhygdfftyuyiu
climber	0014_k043_s01	38	2300	25.10.2009_14:51	j	878987678765gvcv
