mcl	23371	l	1100	30.05.2011_09:28	maika	2337123371
znara	2104	26	1400	23.04.2011_13:11	kapri	ysyyyhh4h2hh4
mirac	1816	42	1900	30.05.2011_10:07	j	181618161816
mirac	1702	30	2200	29.05.2010_12:23	j	82753894538284537899892345
calcerino	1019	42	1100	29.05.2010_10:43	tynika	1019191010
single	409_dom	36	600	22.09.2009_11:32	kapri	1051020000258
tommy_halfiger	1361	29	3100	09.03.2012_11:35	j	13611361
raviysta	0068-1	30	1400	06.04.2012_11:06	j	0068-1
dsqared	e070_y3	30	1600	22.02.2012_14:43	j	070_y3
semco_dom	8042-03	l	1200	23.09.2009_10:12	rubashka_men	3400000031269
armani	3048_zheltaja	l	700	06.04.2010_22:07	maika_man	hjfjjdjsjd
