prodlgy	1143_black	30	1500	05.01.2010_18:44	j	11431143
diesel	686	30	2200	24.12.2009_09:42	j	8036254387736
sheriff_girl	1444	31	2500	02.09.2009_09:35	j	647673898326
jordan	076-259	31	1600	04.09.2009_13:43	kapri	h4hh43h4hhfhfhf
prada	5017	1	800	10.09.2009_09:41	maika_girl	jgjdjjrjfcjjsj
blue_petrol	103_zelen	m	1100	16.10.2009_10:24	maika_girl	jfjjdjjgjjdjcjfg
mirac	1628-p	34	2100	24.12.2009_09:56	j	pn881
mascioni	6456	l	2200	17.12.2009_10:00	bluza	5186783126788
Hhattips	2006-06	1	1500	09.09.2009_12:30	tolstovka	34234424dfdsfdfdsfsdfsd
mock-up	6472_1	32	1300	30.01.2010_15:00	j	1234567046686
lacarino	1293	27	2200	16.10.2009_10:34	j_girl	1234500022913
g-star	549	36	2200	19.12.2009_08:54	j	086907475493
semco	61086-13	3xl	1450	16.10.2009_13:07	rub_man	3400000094349
diesel	638	34	2200	24.12.2009_09:30	j	8036254387732
semco	57196-01	l	1300	08.09.2009_11:14	rubashka_men	3400000041244
mirac	1352	42	1800	30.08.2009_13:32	j	ghhjj56778
climber	4060_0016_s01	2xl	1750	22.09.2009_12:37	sviterok	8698976045723_8698976045716_8698976049707_8698976045730
climber	0867_d129_m15	31	3500	28.08.2009_13:37	j	8698976116980_8698976116973_8698976116997_8698976116997_8698976117017_8698976117000
semco	61114-26	2xl	1450	16.10.2009_10:19	rub_man	3400000098217
prodlgy	1143_black	36	1500	05.01.2010_18:44	j	11431143
lacarino	1293	31	2200	16.10.2009_10:34	j_girl	1234500022913
jordan_girl_batal	076-129	39	2500	02.09.2009_11:10	j	6748848848848
zerga_girl	319	30	2200	02.09.2009_09:07	j	3578017
mock-up	6472_1	31	1300	30.01.2010_15:00	j	1234567046686
climber	0007_s091_s03	29	3100	24.12.2009_09:10	j	8698976199181_8698976199129_8698976199174_8698976199167_8698976199143_8698976199143_8698976199150_8698976199136_8698976199181
jp	612_06	m	1250	15.10.2009_11:14	rub_man	jhgttggfyhg
wallys	097	36	1750	29.08.2009_11:17	j	fghkjjhg567
sancia	378_black	1	900	18.09.2009_12:58	vodolazka	iytuyotgupoiuptuyf
