barkadie	ad182-1	29	1300	27.09.2011_09:32	j	ad182-1
cobest	323	30	1300	05.01.2010_18:11	j	cbs32365
climber	0013_d082_s01	34	2800	25.03.2011_09:56	j	0013d082s01
climber	307_d395_s01	38	2950	07.10.2011_11:01	j	307d395s01
jack_polo	2143	xl	1200	06.10.2011_10:44	rub_man	21432143
tommy	082	32	2500	07.10.2011_12:00	j	00820082
super_ship	5741	33	1500	26.12.2010_10:36	j	5741574111
lacarino	9856	30	2500	06.10.2011_10:40	j_girl	98569856
climber	0999_d003_m11	33	2850	10.09.2010_15:41	j	8698976054794_8698976054770_8698976054787_8698976054817_8698976054800_8698976054831_8698976054848
climber	0014_d031_m11	32	2700	15.10.2009_12:13	j	lkjhgdfghjk
climber	0090_d203_s01	30	3200	26.08.2010_12:28	j	8698976273928
vigoss	477	l	1100	23.10.2011_13:44	rub_man	8698478656618
voess	a8001b-2-519	39	1200	03.05.2011_08:14	j	a8001b-2-519
climber	0069_k049	38	2800	07.03.2011_09:56	j	0068_k049
climber	0023_s116_s01	27	2750	16.03.2010_01:29	j	000000593991_000000594011_000000594028_000000594035_000000594004_000000594042_000000594059_000000594066
