armani	0900_black	xl	1500	10.10.2009_08:58	olimpiika	kjlhgfdsghjkhg
climber	0999_d003_m11	34	2850	05.12.2009_09:21	j	8698976054794_8698976054770_8698976054787_8698976054817_8698976054800_8698976054831_8698976054848
nexx	5437	44	2600	10.10.2009_09:11	plate	jfjjdjgvjdjjgjjed
staccato	7001_black	l	700	15.10.2009_14:51	vodolazka_girl	nghdhjjfjgjjdjgjd
friend	369	1	1300	17.12.2009_09:50	tunika	5fg6gf6g9
into	8054	xl	1300	16.10.2009_13:17	batnik	00000805430210020542
bigrey	7007	xl	950	16.10.2009_10:21	maika_man	*W097007K585*
ritafink	2241	42	2100	24.12.2009_10:27	losiny	\mkhnhgv657889\
climber	4078_0017_x82	xl	1700	24.12.2009_10:28	j	8698976053001_000000411936_8698976052981_8698976052998
toros	0930_t-seryi	xl	700	15.10.2009_12:37	maika_man	kjhgfgtuuj
climber	0002_g007	34	2450	15.10.2009_12:26	j	lkjhgtfrtyujkj
dolce_gabbana	603	32	2800	25.10.2009_12:05	j_girl	(00)_9_0212646_94942
semco	61098-03	xl	1300	16.10.2009_13:10	rub_man	3400000096244
busani	2794	40	2300	21.09.2009_10:08	jubka	ljfhyffcfgklhhillhlhk
climber	0898_d032_m09	32	2900	24.12.2009_09:14	j	8698976202560_000000574747_8698976202522_8698976202539_8698976202546_8698976202553_8698976202492_8698976202508
climber	0824__g057_s01	38	2500	24.12.2009_09:28	j	8698976065004_8698976065011_8698976064984_8698976065035_8698976065042_8698976065028_8698976065059_8698976064991
semco	8239-08	4xl	1350	08.09.2009_09:19	rub_man	3400000042302
GC	1977	36	1500	17.12.2009_09:47	tunika	1977200914101
