mirac	1956_bat	38	2200	07.12.2011_13:48	j	1956bat
climber	129_g061_s01	36	2900	25.11.2012_10:38	j	129g061s01
climber	0032_0043_s01	s	1950	05.10.2010_12:07	sviter	00320043s01
climber	447_d393_s038	32	3200	25.11.2012_10:37	j	447d393s038
recobba	5405	33	1700	18.08.2011_10:07	j	540554055544
avic	583	m	1300	29.12.2012_10:54	triko	583583583
climber	415_d369_b030	40	3200	25.11.2012_10:35	j	415d369b030
climber	0542_d465_s041	38	3100	17.11.2012_10:14	j	542d465s041
climber	411_d353_s012	30	3200	25.11.2012_10:24	j	411d353s012
jp	0497	2xl	1300	24.10.2012_09:57	rub	04970497
climber	469_d501_s037	33	3200	25.11.2012_11:02	j	469d501s037
climber	0074_o021	l	1400	07.10.2011_11:55	batn	0074o021
kaptan	4636_sinii	m-l	1700	09.09.2009_10:01	sviter	hjfhfjvhdsvjvjv
climber	454_d495_b030	33	3100	25.11.2012_10:25	j	454d495b030
tonelli	02-503	2xl	1350	22.12.2010_13:33	rub_man	02-503503
climber	0766_s040	32	1300	25.11.2012_11:40	rem	0766s040
mirac	2156	36	2200	21.10.2012_11:35	j	825255252
maraton	1102_seryi	m	800	14.07.2012_10:54	polo	110212112001
regass	853239	38	1700	25.12.2011_10:22	j	853239
jack_polo	92104	xl	1350	24.10.2012_09:58	rub	9210492104
boss	158-11	32	1700	22.02.2012_14:46	j	158-11
khan	1715	2xl	1100	21.10.2012_10:42	futbol	3546789099
climber	493_d360_s040	34	3100	25.11.2012_10:44	j	493d360s040
barkadie	ad182-1	34	1300	27.09.2011_09:32	j	ad182-1
jp	0497	xl	1300	24.10.2012_09:57	rub	04970497
climber	447_d495_b030	34	3100	25.11.2012_10:43	j	447d495b030
climber	289_d352_m11	30	3200	09.03.2012_11:07	j	289_d352m11
climber	672_b029	34	1200	13.06.2012_10:48	remen	672b029
climber	0013_d082_s01	29	2800	10.11.2012_14:16	j	0013d082s01
blue_petrol	2018	m	1400	07.12.2011_12:12	maika_man	20182018
into	8210_bordo	m	1250	24.10.2012_09:48	batnik	8210bordo
climber	0757_s040	31	1300	25.11.2012_11:40	rem	0757s040
climber	411_d353_s012	34	3200	25.11.2012_10:24	j	411d353s012
zita	2254	1	1600	24.11.2012_10:13	kofta	873758295885
hemer	4628	1	1200	19.09.2009_11:11	kofta	piugfgiftyjh
tango	2742	36	2600	25.11.2012_10:12	losiny	637647828278
