mirac	2255	38	2200	26.05.2013_12:22	j	3798545778743689
climber	0416_t032_s015	34	2900	02.06.2012_10:52	j	0416t032s019
jack_polo	21001	2xl	1250	26.05.2013_12:37	rub	76754345678887
pakko	1639	1	750	02.06.2012_11:15	maika_girl	1639391639
blue_petrol	2223	m	950	14.07.2012_10:45	maika	2223525824335892
promse	9749_dom	46	1600	22.09.2009_11:50	kapri	hh4hh45h434j22
calcerino	1029_sinjaja	48	1100	29.05.2010_10:41	tynika	54578763468986322456
perzoni	8989	36	2600	23.05.2013_10:56	plat'e	8428928982989298
climber_girl	0625_d63_m11	27	2200	01.09.2009_12:27	j	000000328647
ncs	1324	xl	1200	14.07.2012_10:01	batnik	13242536223
mario	0019	30	1500	02.06.2012_09:42	short_man	00987654567897567
tommy	509	31	1800	14.04.2010_00:13	j	9115432768
tonelli	01014	l	1200	24.06.2010_14:15	rub_man	01014
