climber	0096_p279_d16	l	1300	14.07.2012_11:00	rub	0096p279d16
impass	2432	29	2500	26.05.2013_12:14	j	345679865796687987
ncs	1324	2xl	1200	14.07.2012_10:01	batnik	13242536223
lasagrada	23087	40	2200	26.06.2010_12:00	bluzon	7756455676754356
mirey	1259-510	42	1850	02.06.2012_11:28	jubka	1259-510
boss	155-11	33	1500	29.07.2010_14:40	j	hgfhhd5
mirac	1520	32	1850	30.04.2010_03:01	j	hghhgg5672x
modakol	3484	42	2200	23.05.2013_11:12	kapri	74824824289849287
mari_mar	2432	48	2500	23.05.2013_11:06	bryki	9399593493002059
climber	0312_g263_w027	33	2800	14.07.2012_11:03	j	0312g263w027
