semco	58207-08	xxl	1300	28.12.2009_16:51	rub_man	3400000041534
climber	0008_p131_s02	l	1500	17.12.2009_10:54	rub_man	000000555968_8698976185221
climber	0007_s091_s03	31	3100	24.12.2009_09:10	j	8698976199181_8698976199129_8698976199174_8698976199167_8698976199143_8698976199143_8698976199150_8698976199136_8698976199181
first_lady	1302	2xl	1500	17.12.2009_09:52	tunika	5551000017567
weaver	01268_0519_0004	36	2100	22.11.2009_19:47	j	8697688091387
mirac	1512	32	1700	15.10.2009_11:32	j	kjhgcfdftfygftdesvy
mirac	1435	36	1950	30.08.2009_13:17	j	jhgf667
semco	8220-02	6xl	1300	08.09.2009_09:16	rubashka_men	3400000041756
semco	8240-14	6xl	1300	19.09.2009_12:33	rub_man	3400000044146
mcl	11710	m	750	08.09.2009_13:15	maika_man	8698423014333
belame	162_orange	1	1300	21.09.2009_13:19	sviter_girl	gfuhugpiiokiuhggf
bvlgari	2007	l	1700	19.09.2009_10:08	kofta_girl	udfhjgvjdhbjdgjhd
climber	0014_k043_s01	33	2300	25.10.2009_14:51	j	878987678765gvcv
sharf	sharf	1	250	16.10.2009_10:38	sharf	jfjjfjjf
