climber	0495_k060_c044	38	2800	21.10.2012_11:31	j	495k060c044
climber	0246_o162_s040	m	1600	30.03.2013_11:23	batn	82598959908590
impass	2363	38	2500	30.03.2013_11:21	j	837598329509280
blue_petrol	5013	l	850	07.07.2013_10:14	maika_girl	75287811989898
climber	174_p359_b085	50	1500	23.05.2013_11:40	rub	7582758295829
into	906-0369_ser	52	2200	30.03.2013_11:19	j	82582589592858925
blue_petrol	5018	m	750	23.05.2013_10:27	maika_girl	88439298928928
mirac	2255	38	2200	26.05.2013_12:22	j	3798545778743689
tommy	1294	30	3100	02.06.2012_09:45	j	129412942342
blue_petrol	2242	l	850	07.07.2013_10:14	maika_girl	72827829289289829
sheriff	19490	29	2800	30.03.2013_11:13	j_girl	728472888948
weaver	20716	l	1100	07.07.2013_10:26	maika	8382258928925
orjeans	0838	31	1500	23.05.2013_11:28	shery	74824985828295822
climber	0146_o002_g06	l	950	30.05.2012_14:35	maika	0146o002g06
climber	0845_d161_s01	32	2600	29.08.2009_11:34	j	8698976091577_8698976091584_8698976091607_8698976091560_8698976091614_8698976091638
climber	613_d563_b030	34	3300	30.03.2013_11:31	j	75827928928571948579
climber	607_d571_b030	33	3200	30.03.2013_11:31	j	ueghidug9i98490
tonelli	444/2	2xl	1350	30.06.2011_10:08	rub	444/2_444/2
climber	0447_g244_b030	38	2800	02.06.2012_09:51	j	0447g244b030
shefly	0113	xl	1600	01.07.2011_15:33	bluza	01130113
modakol	13012	42	2600	23.05.2013_11:11	bryki	843839498757928
acun	1438_golub	38	2600	12.07.2013_11:35	bruki	858282295898298567
vivoesco	6279	31	1500	06.04.2012_11:16	j	62796279
impass	2432	32	2500	26.05.2013_12:14	j	345679865796687987
khan	33029_ser	l	700	07.07.2013_10:24	maika	8359200981825898
acun	1437	44	2400	23.05.2013_11:11	bryki	738247888838884838
into	8246_sin	4xl	1300	12.07.2013_11:45	batn	8935258295859693839
climber	668_l108_w029	33	3300	23.05.2013_11:43	j	883582859295892589829
climber	331_l103_w01	l	1350	12.07.2013_11:37	rub	87582928958298598
