darkwin	5499_krasn	l	1500	14.07.2012_13:40	bluzon	838498284414563t
climber	0392_g236_s005	36	2800	09.03.2012_11:15	j	0392g236s005
jordan_girl	078-194	36	2500	02.09.2009_10:41	j	74783898947764
climber	146_o002_m04	s	950	30.05.2012_15:36	maika	146o002m04
poem_girl	402	46	1950	03.09.2009_12:11	j	76748848
grandi	3336_zhelt	1	1100	11.09.2011_10:43	bluza	43523635556
jack_polo	489370101	2xl	1100	30.05.2012_14:23	rub	489370101
dangerous	sinii	42	650	05.01.2010_19:07	j	sinii
climber	b214_s116_d16	42	2800	30.05.2011_10:34	j	b214s116d16
mario	0377	36	1500	02.06.2012_09:43	sherty	6t65e797t65787786
climber	0148_o107_s03	l	1350	14.07.2012_10:56	polo	0148o107s03
nexx	9471	46	2800	06.03.2011_10:19	plat'e	947194719471
boss	158-11	42	1700	22.02.2012_14:46	j	158-11
jack_polo	1568	xl	1100	23.05.2010_12:58	rub_man	15681568
climber	0319_d404_m11	36	3100	09.03.2012_11:08	j	0319d404m11
climber	0102_p315_s040	l	1300	14.07.2012_11:01	rub	0102p315s040
climber	323_s218_s01	29	2700	09.03.2012_11:05	j	323s218s01
mirac	2045	38	1950	13.06.2012_10:23	j	2046204620349
