jack_polo_dom	8720-01	xl	900	23.09.2009_11:05	rub_man	hhfjuruuudjhhusuj
bolero	3597	6	2200	07.07.2013_10:20	bluza	27852828899
bolero	3596	6	1850	07.07.2013_10:19	bluza	84184989289898
eveline	10656	42	2800	07.07.2013_10:41	jubka	8292859285255
into	8152	3xl	1300	12.07.2013_11:42	batn	852985928592958929
blue_petrol	2235_seraya	xl	950	14.07.2012_10:45	maika	2235_seraya
kor@kor	8712	46	2900	07.07.2013_10:38	plat'e	82529859258768929582
into	8230_krasn	3xl	900	12.07.2013_12:43	maika	4363666356622
climber	0301_g221_m04	30	2950	02.06.2012_10:53	j	0301g221m04
bolero	3597	4	2200	07.07.2013_10:20	bluza	27852828899
