climber	621_s01	34	1200	07.10.2011_11:12	remni	621s01
daniel_babetto	219-01	5xl	1250	22.12.2010_13:30	rub_man	219-01219901
daniel_bebeto	218-01	5xl	1300	01.09.2011_12:50	rub_man	218-01
tamko	8131	4xl	2100	07.12.2011_13:40	sviter	81318131
diesel	613	42	2200	15.10.2009_11:33	j	lkjhgfgdghgthghh
semco	20788_3510_bat	6xl	1600	06.10.2011_10:52	rub_man	20788_3510_bat
racing	1131	30	1700	25.12.2011_10:31	j	11311131
coriga	30161030_zheltyi	1	1950	21.09.2009_13:26	sviter_girl	uygyhguyuuiujhy
tango	2742	38	2400	07.12.2011_13:44	bryki	37422742
returner	6119	28	1700	27.09.2011_10:05	j	61196119
mcl	17708_orange	m	1100	21.09.2009_14:16	sviterok	8698423460093_8698423460116
MSJ	4626	xl	1200	08.09.2009_12:28	maika_man	hrfjuu4juuj4ii2
khan	5002	m	850	09.09.2009_11:22	batnik	ujujijjgh7678
dynamic	19522503_zhelt	xl	1100	09.09.2009_13:05	tolstovka	ggdgghlkjhgfdfghj
armani	0970_uteplennye	29	1100	05.01.2010_18:09	j	09070
avic	583	xl	1300	07.12.2011_12:23	triko	583583583
prado	180_1	33	1500	05.01.2010_01:57	j	18011801
