tonelli	01035_476/3	4xl	1350	30.05.2011_10:29	rub_man	01035_476/3
mirac	1175	33	1750	30.04.2010_19:42	j	000000011111
mcl	23371	2xl	1100	30.05.2011_09:28	maika	2337123371
tonelli	03083_temn	m	1200	27.06.2010_10:45	rub_man	3ygfdtergf54t54rftf4
mcl	23155	xl	950	24.06.2010_13:59	maika_man	8786651234567887656889754
climber	0184_g096	33	2500	25.03.2011_10:11	j	0184g096
applause	0437	32	2800	30.05.2011_09:33	j_girl	04370437
pulltonic	32026	30	1500	30.05.2011_09:15	sherty_man	320026320026
climber	0080_0102	s	1200	25.03.2011_10:17	batnik	0080_0102
norm	1310	44	1800	17.04.2010_23:35	jubka	2919036022901
