jack_polo	1566	xl	950	23.05.2010_12:57	rub_man	15666615
madmext	1385_zhelt	xl	850	30.05.2012_14:58	maik	1385_zhelt
mirac	2044	34	2100	02.06.2012_09:47	j	204420443242
climber	0073_o002_s01	s	1350	07.10.2011_11:58	maik	0073o002s01
mario	0019	31	1500	02.06.2012_09:42	short_man	00987654567897567
rodeo	3536	42	2700	21.10.2012_10:46	j_girl	8234892894285
climber	0146_o002_g06	m	950	30.05.2012_14:35	maika	0146o002g06
climber	0168_o002_s040	s	1100	30.05.2012_14:39	maik	0168o002s040
climber	0137_p277_p005	46	1450	30.05.2012_14:13	rub	0137_p277_p005
tello	2860	31	2100	15.01.2013_10:16	j	286028602860
ncs	1400_beyaz	l	1100	14.07.2012_10:02	batnik	1400beyaz
