pulltonic	320_02_belye	30	1500	01.06.2010_11:45	kapri_man	8690398902745
climber	0070_s118	33	2600	29.05.2010_12:15	j	87487889303954933
weaver	01156_0343_0004	38	2700	30.04.2010_19:59	j	8697688123620
weaver_wihte	01539_0142_0004	40	2500	30.04.2010_19:40	j	8697688123453
tonelli	01014	2xl	1200	24.06.2010_14:15	rub_man	01014
climber	0038_g090	36	2700	26.06.2010_13:58	j	863683689320590360930295
diesel	560	34	2200	14.04.2010_00:09	j	086907475608
sensi	7585	42	1500	29.05.2010_11:00	bluza	1905155024590
jack_polo	1567	xl	950	23.05.2010_12:57	rub_man	15676715
poem	5051	46	2400	27.04.2010_21:16	kapri	hfhjsjkjfkkw65
mcl	23214	xl	1100	24.06.2010_13:57	maika_man	767765643456
lenasso	1005	34	1500	26.06.2010_14:03	kapri_man	445678765434567890
CE	6085	42	1300	21.02.2010_08:56	tynika	8697594506975
tango	2538	46	1850	21.02.2010_09:06	bryki_girl	1000000002348
first_lady	1412	2xl	1500	17.12.2009_10:04	bluza	5551000018533
mirac	1229	42	1900	30.08.2009_13:48	j	76767677890
fi_more	231500	38	1400	29.05.2010_11:40	schorty	98765432456765456
marco_star	0237_bezh	3xl	500	23.05.2010_13:20	maika_man	0237bezh
rodeo_girl	03404	36	1950	03.09.2009_12:21	j	6254446664273
into	8016_norma	m	700	23.05.2010_13:18	maika_man	8016_norma
