mirac_black	1537	38	1950	30.08.2009_13:37	j	ds24696
woom	2659	xl	1200	24.06.2010_14:19	rub_man	26592659
la_peron	3109_roz	m	1200	24.06.2010_14:13	batnik	0987654345677
la_peron	3101_ser	m	1200	24.06.2010_14:12	batnik	098765423456789887
metca	3122	2xl	2800	09.09.2009_13:32	kostym_sport	8234567893122
mcl	23215_roz	2xl	900	26.06.2010_13:47	maika_man	60766554567609767
carla_marin	1022	xl	850	14.04.2010_01:21	maika_girl	10221022
mirac_sinii	1537	36	1850	25.02.2010_08:17	j	gf457dhj
mirac	1520	34	1850	30.04.2010_03:01	j	hghhgg5672x
la_peron	5268-3	xl	800	24.06.2010_14:10	maika_man	987656764434342455678
la_peron	4260-14	l	800	24.06.2010_14:09	maika_man	90766454112234568890
