climber	0756_s040	36	1300	13.12.2012_12:11	remni	0756s040
climber	635_d563_b030	38	3200	30.03.2013_11:26	j	735828985925
semco	30730_4583	6xl	1500	07.07.2013_10:28	rub	82529895898925985
mirac	2236	42	2200	26.05.2013_12:23	bryki	5678675467887868
daniel_babetto	1018	2xl,2xl,2xl	1300	23.05.2013_10:19	rub	8932991018
first_lady	1885_chern	2xl	1350	14.07.2012_13:34	bluz	18851832384
bolero	3597	7	2200	07.07.2013_10:20	bluza	27852828899
bisa	6047	3	2700	23.05.2013_10:35	bluza	8483834838485583929
fellinaz	713	6	1500	30.03.2013_10:48	bluza	344234892904
climber	0057_c008_m04	46	2800	02.06.2012_10:58	j	0057c008m04
climber	836_c040	38	1300	23.05.2013_11:48	rem	3858353389598938929
