kod	3048	34	1600	26.12.2010_10:52	j	304830483048
super_ship	5741	34	1500	26.12.2010_10:36	j	5741574111
danger	758	2xl	4300	06.11.2010_11:12	kurtka_man	758758758758888
prodlgy	1143_black	33	1500	05.01.2010_18:44	j	11431143
rivi	1650black	xl	600	23.05.2010_13:22	maika_man	1650black
kod	3051	33	1600	26.12.2010_10:47	j	30513051
vigoss	477	l	1100	09.09.2009_10:07	rub_man	8698478656618
semco	8205-09	4xl	1400	10.09.2009_12:38	rub_man	3400000044009
tom_farr	tf68-11	30	1400	26.08.2009_14:04	j	98787876
daniel_babetto	217-01	5xl	1250	22.12.2010_13:20	rub_man	217-01
into	8020_black	m	1200	22.12.2010_12:51	maika_man	8020202023
