jackwins	919	m	950	09.03.2010_23:00	rubaska_man	hghhedhjhthncbhre3
mirac	1752	38	2200	06.11.2010_12:52	j	17521752
dangerous	sinii	34	650	05.01.2010_19:07	j	sinii
piagio	71_20_443_uteplennye	35	1300	05.01.2010_19:07	j	7120443
armani	0900_black	l	1500	10.10.2009_08:58	olimpiika	kjlhgfdsghjkhg
gucci	5008	m	1600	08.09.2010_10:58	olimpiika	utgyy8yryuhuty7
climber	0090_d203_s01	29	3200	26.08.2010_12:28	j	8698976273928
kaptan	4640	m-l	1700	31.12.2010_14:43	sviter_man	344z53xg12.
millionair	9046-885	3xl	1600	22.12.2010_13:17	rub_man	9046-885
climber	0014_k043_s01	29	2300	25.10.2009_14:51	j	878987678765gvcv
tonelli	02-503	xl	1350	22.12.2010_13:33	rub_man	02-503503
