climber	0088_o109	48	1900	07.10.2011_11:57	sviter	00988o109
drado	504	56	2700	07.10.2011_12:06	kurtka_man	504504
boss	158-11	38	1700	27.09.2011_09:24	j	158-11
mirac	1812	38	2300	19.02.2011_09:17	j	18121812
semco	61086-13	4xl	1450	16.10.2009_13:07	rub_man	3400000094349
semco	10953_1910	4xl	1400	06.10.2011_10:47	rub_man	109531910
alfa_sel	2035	m	1700	07.10.2011_12:14	poluver	20352035
climber	0032_0043_s01	l	1950	05.10.2010_12:07	sviter	00320043s01
into	9200	l	4100	07.10.2011_12:04	kurtka	92009200
into	215_black	l	3200	07.10.2011_12:05	kurtka_man	215bvlack
mirac	1812	40	2300	19.02.2011_09:17	j	18121812
santoryo	4515	5xl	3500	30.05.2011_09:20	pidjak	4515
lacarino	9640	31	2600	07.10.2011_12:02	j_girl	96409640
barkadie	ad182-1	30	1300	27.09.2011_09:32	j	ad182-1
climber	0079_0021	46	1400	07.10.2011_11:43	batn	00790021
into	8150	l	1350	07.10.2011_12:03	batik	81508150
climber	0088_d032_s01	36	2900	07.04.2011_12:53	j	8698976267033
perzoni	4489	38	1600	10.10.2009_09:29	bluza	1062638028466_3433885000297
