daniel_bebeto	629_03	l	1100	15.10.2009_11:18	rub_man	kjhgrtuikjhgrdetyu
kaner	6145	46	2600	17.12.2009_09:43	plat'e	8696145920000
climber	0008_0021	xl	950	16.10.2009_13:25	maika_man	8698976094837
climber	0005_d032_s01	38	3000	06.11.2009_11:41	j	kijuytrert
poem	7028	40	1950	16.10.2009_10:36	j_girl	kjhfgyuiy
GC	1977	42	1500	17.12.2009_09:47	tunika	1977200914101
jack_polo	547	xl	1100	10.09.2009_12:08	rub_man	ghjhdjejjfjd
jordan_girl	070	29	1950	02.09.2009_09:48	j	dftgyijo6
gucci	028	31	2500	24.12.2009_10:15	jgirl	DS6363BP1080
dolce_gabbana	637	33	2400	15.10.2009_11:41	j	lkjhrftyhgfrft
