into	7384	xl	4100	16.10.2009_13:18	kurtka_man	00000738403061302109
versace	4650	30	2100	24.12.2009_10:22	j_girl	m4690
climber	0948_d66_s01	32	2900	02.09.2009_13:38	j	000000348645_000000348669_000000348652_000000348690_000000348706_000000348713
jack_polo	6543	xl	700	10.09.2009_12:10	rub_man	jfjjdsjiutuinjvn
climber	0840_d150_s01	38	2900	30.08.2009_13:16	j	8698976081806_8698976081813_8698976079520_8698976079513_8698976079537_8698976079544_8698976079544_8698976079551_8698976079568
sharf	sharf	1	250	16.10.2009_10:38	sharf	jfjjfjjf
climber	0824__g057_s01	33	2500	24.12.2009_09:28	j	8698976065004_8698976065011_8698976064984_8698976065035_8698976065042_8698976065028_8698976065059_8698976064991
daniel_bebeto	9267_02	l	1100	15.10.2009_11:21	rub_man	l,kjhgtrftujjm
jack_polo	8475	l	950	15.10.2009_11:25	rub_man	kjhttujuhj
g-star	1292	34	2700	15.10.2009_11:35	j	8717717407436
weaver	01534_0332_0121	36	2200	29.08.2009_13:02	j	8697688104438_8697688104445
