climber	0148_g120	38	2300	25.03.2011_10:01	j	0148g120
vangeliza	2413	38	1400	04.09.2009_10:31	jubka	67477478300
rivi	1650black	2xl	600	23.05.2010_13:22	maika_man	1650black
regass	853239	32	1700	25.12.2011_10:22	j	853239
metca	3143_krasn	l	2700	09.09.2009_13:37	kostym_sport	jfjjrjcvjrujjvj
shefly	2415	42	1800	07.03.2011_09:59	tynika	2415000000000
armani	ep70-d03_btl	42	2500	21.04.2011_17:01	j	0123852960
climber	0054_g228_s01	42	2700	13.03.2012_12:45	j	0054g228s01
climber	0401_s287_s02	42	2900	09.03.2012_11:17	j	0401s287s02
climber	0013_d082_s01	33	2800	25.03.2011_09:56	j	0013d082s01
sherif	17345	32	2800	09.03.2012_11:00	j_girl	1734517345
armani	10795	31	2250	10.10.2009_09:31	jubka	ouiyfrtdyui
