la_peron	3220-2	m	1200	09.09.2009_11:21	batnik	jfjjdrfijdjf
fusion	3480	40	1800	04.09.2009_09:55	jubka	77387838894
jordan_girl_batal	076-129	38	2500	02.09.2009_11:10	j	6748848848848
climber	0014_d031_m11	34	2700	15.10.2009_12:13	j	lkjhgdfghjk
la_peron	2652_1	3xl	1250	09.09.2009_11:23	batnik	jfjjfjskjfjs
missouri	755	31	1400	28.02.2010_02:45	j	755755
climber	0867_d125_m15	30	3500	28.08.2009_10:00	j	8698976116638_8698976116645_8698976116652_8698976116669_8698976116676_8698976116683
climber	0824__g057_s01	36	2500	24.12.2009_09:28	j	8698976065004_8698976065011_8698976064984_8698976065035_8698976065042_8698976065028_8698976065059_8698976064991
blue_caprice	102	s	500	04.09.2009_13:53	legensy	hyrhhfhhdjj
ritafink	2210-p	42	2100	24.12.2009_10:26	j_girl	8600000932008
