west	333	38	1400	02.03.2010_02:51	j	333333333
tonelli	1/1123	xl	950	24.06.2010_14:33	rub_men	21051302
weaver_wihte	01539_0142_0004	36	2500	30.04.2010_19:40	j	8697688123453
climber	0182_g160	42	2600	25.03.2011_10:04	j	0182g160
tonelli	0305301	l	1200	30.05.2011_09:04	rub	0305301
climber	0026_s262_s01	30	2500	09.03.2012_11:03	j	0026s262s01
climber	0080_0102	m	1200	25.03.2011_10:17	batnik	0080_0102
climber	0080_0102	l	1200	25.03.2011_10:17	batnik	0080_0102
score	498_sin	2xl	1100	30.05.2011_09:11	rub_man	498_sin
day_light	6145	33	950	17.02.2010_12:19	j	61456145
regass	85931a	34	1500	28.02.2010_02:32	j	85931a
mirac	1864	32	2100	30.05.2011_10:09	j	186418641864
mirac	1860	34	1900	30.05.2011_10:11	j	18601860
climber	0049_p297_d15	2xl	1250	18.03.2012_14:49	rubashka	0049p297d15
semco	8042-01	2xl	1200	14.04.2010_00:42	rubashka_men	3400000031245
poem_girl	402	44	1950	03.09.2009_12:11	j	76748848
aythan	3996	m	1200	17.07.2010_15:33	tynika	6387500031302
jack_polo	211-01	l	1000	17.04.2010_00:37	rub_man	jhhfhjjfjj44
climber	0195_d285	36	2600	25.03.2011_09:57	j	0195d285
glow	5720	48	1800	06.06.2010_13:08	jubka	hfhhf778883893
mirac	1864	36	2100	30.05.2011_10:09	j	186418641864
climber	0165_g150	36	2500	25.03.2011_10:14	j	0165g150
weaver	01481_0053_0017	30	2400	18.04.2010_01:22	j	8697688117124
