pakko	1622	1	650	02.06.2012_11:01	maika	1622162262373
metca	3132	m	2700	09.09.2009_13:35	kostym_sport	5234567893132
perzoni	7309	42	2600	24.11.2012_10:45	bryki	827528758198
fusion	74487_sin	40	1700	10.03.2012_11:59	bluza	6567546767454567888656578
zaffiro	5065_ser	38	1800	21.10.2012_10:30	bluza	98753357135
climber	0104_0021	2xl	1500	07.10.2011_11:41	maika_man	014_0021
jordan	1048-151	30	2100	15.10.2009_12:54	j_girls	fcfhijihybh
climber	542_d521_b029	34	3200	25.11.2012_10:42	j	542_d521_b029
climber	0766_s040	33	1300	25.11.2012_11:40	rem	0766s040
climber	543_d521_b029	36	3300	25.11.2012_10:34	j	543d521b029
mcl	27179_chern	s	1300	06.11.2010_12:51	maika_man	27179chern
climber	0026_d542_b030	30	2800	25.11.2012_10:20	j_girl	3482879849759
mirac	1742	38	2300	19.02.2011_09:11	j	17421742
tamko	8231	3xl	1600	09.03.2012_11:29	sviter_man	82318231
prodlgy	67011	32	1700	28.02.2010_02:25	j	67011
