climber	0841_d150_s01	46	2900	30.08.2009_13:39	j	8698976079261_8698976078899_8698976078905_8698976084234_8698976084258
climber	0832_d149_s02	38	2800	30.08.2009_10:30	j	8698976089109_8698976089116_8698976089130_8698976089147_8698976089161_8698976089178
rivi	9211_black	xl	1200	16.10.2009_10:14	tolstovka_man	kjhgghkjhbgvfvh
semco	61114-26	l	1450	16.10.2009_10:19	rub_man	3400000098217
semco	61086-42	m	1450	14.09.2010_15:11	rub_man	3400000094639
hong_hao	3543	m	500	06.04.2010_21:40	kurtka_girl	jhdjkjwkfgjhjrjvnrf
climber	0830_d147_c01	33	3000	30.08.2009_10:30	j	8698976077243_8698976077236_8698976077267_8698976077250_8698976077274_8698976077298_8698976077304
neven	5820	36	1600	21.09.2009_09:59	jubka	ljhyfykftdjyrhyi
dress_up	2075	44	1200	11.09.2009_09:12	bluza	jgjgturtguihrtuihtrtui
bvlgari	2007	xl	1700	19.09.2009_10:08	kofta_girl	udfhjgvjdhbjdgjhd
rivi	9211_black	l	1200	16.10.2009_10:14	tolstovka_man	kjhgghkjhbgvfvh
