climber	0090_g118_s01	34	2850	14.08.2010_11:14	j	8698976275045
euro_sport	1048	m	2700	25.04.2010_00:23	kostjm_sport_man	8697968015638
climber	0140_g126	30	3300	14.11.2010_13:52	j	0140g126
jordan_girl	076-7	35	1950	02.09.2009_10:54	j	7673899876430
rodeo	3644	46	2700	23.12.2010_14:02	j_girl	36463646
kingsland	8773	l	950	11.09.2009_10:25	bluza	huiuioiygftyyu
fusion	74066	42	1350	10.10.2009_09:27	bluz	8699171326068_1062638030247
climber	0047_0034	s	750	25.03.2011_10:57	maika_man	00470034
bugatti	568	28	2100	01.09.2009_13:01	j	oplhg5768
climber	0008_0021	l	950	16.10.2009_13:25	maika_man	8698976094837
climber	0066_0106_seraya	m	850	25.03.2011_10:55	maika_man	00660106seraya
climber	0170_d166	32	2700	25.03.2011_10:07	j	rt6gt678g88y7679
kdsh	1914	34	1500	25.03.2011_11:57	j	191419141914
