jordan_sinii_girl	076-178	35	2300	02.09.2009_10:39	j	7748934876875
climber	0089_d032_s01	48	3100	14.08.2010_10:45	j	8698976268986
dynamic	16649443	7	500	15.04.2010_02:57	maika_man	16649443
TC	tc-829	30	1600	07.11.2009_10:06	j_girl	j4567asf
machigan	916	34	950	05.01.2010_18:21	j	916916
prodlgy	1143_black	30	1500	05.01.2010_18:44	j	11431143
zuoma	115_streech	30	700	05.01.2010_18:30	j	115115
armani	031	31	2200	24.12.2009_10:18	j_girl	351014
climber	0840_d150_s01	40	2900	30.08.2009_13:16	j	8698976081806_8698976081813_8698976079520_8698976079513_8698976079537_8698976079544_8698976079544_8698976079551_8698976079568
climber	0091_d203_s01	31	2950	15.08.2010_12:19	j	8698976273768
gucci	2503	l	1600	09.09.2009_12:51	olimpiika	jhfgjjdjnvndjjjf
legion	318	32	1500	17.02.2010_12:14	j	98765445678
first_lady	1302	l	1500	17.12.2009_09:52	tunika	5551000017567
climber	1018_p105_d18	s	1350	24.12.2009_10:31	rub_man	000000550055_8698976150670_8698976150694_8698976150700_000000550048
sherif	01205_black	31	2500	29.05.2010_12:01	j_girl	987656776545433346
rea	5204	2xl	2500	24.04.2010_23:46	pidzhak_man	ikuhygtfgyhujryuf
differ	1357	29	1700	05.01.2010_18:08	j	000001357
spedito	2100	38	1500	10.09.2009_09:54	kurtka_girl	hbjhjjiij
climber	0091_d203_s01	30	2950	15.08.2010_12:19	j	8698976273768
climber	0088_d032_s01	36	2900	26.08.2010_13:20	j	8698976267033
versace	4890-1	28	2700	16.03.2010_03:10	j_girl	4890-1
deco_play_girl	09	26	2300	15.10.2009_14:37	j_girls	lkiuytdsxdcfghjio
beiying	b03	31	1500	05.01.2010_18:13	j	b03b03
metca	3248_black	2xl	1200	25.09.2010_15:29	triko	hyfghijoikjuhgfd
climber	0842_d148_s01	40	2300	30.08.2009_13:40	j	8698976098668_8698976098675_8698976100927_8698976100934_8698976100958
regass	85923c	31	1500	28.02.2010_02:12	j	85923c
jackwins	919	l	950	09.03.2010_23:00	rubaska_man	hghhedhjhthncbhre3
vigoss	477	l	1100	09.09.2009_10:07	rub_man	8698478656618
gucci	015_uteplennye	30	1200	05.01.2010_01:35	j	015015
jordan	630	31	2200	28.08.2009_13:51	j	32112332233
kdsh	black	36	1400	17.02.2010_12:39	j	blackblack
jordan	076-151_blesk	36	2200	15.10.2009_13:04	j	oiuyuuuihhyuij
