tommy_hilfiger	3230	32	2400	30.05.2011_09:41	j	323032303230
la_peron	3109_roz	xl	1200	24.06.2010_14:13	batnik	0987654345677
climber	0014_s118	30	2200	25.03.2011_10:03	j	0014s118
JP	1571	xl	1100	23.05.2010_13:00	rub_man	15717171
aksoy	5120	38	1200	26.05.2010_10:56	schorty	ljyffftf65
semco	8167-03	3xl	1200	06.10.2010_14:16	rubashka_men	3400000038541
bricchino	2691	42	1700	01.07.2011_11:18	jubka	0010126900009
windy	1208	38	800	29.05.2010_13:06	maika_girl	876546534357
mcl	11746	m	850	09.09.2009_09:02	maika_man	8698423642239
john_galliano	1442	29	1800	02.09.2009_09:25	j	gfhj4682
