climber	0086_d194_m15	33	3300	16.02.2011_09:13	j	8698976266951
semco	58240-14	2xl	1300	10.09.2009_12:45	rub_man	3400000042821
into	215_0330	m	3200	22.10.2009_10:49	kurtka	00002150330000881109
climber	0944_d58_m11	32	2600	27.08.2009_14:34	j	6788655ghjfg
jp	5070	m	1100	12.08.2011_14:29	rub_man	50705070
weaver	01870_0528_0146	30	2800	30.08.2009_13:27	j	8697688114215_8697688114222
armani	1094	32	2300	28.08.2009_10:53	j	gfdsgf56678
varxdar	138_b	30	1600	28.01.2011_12:59	j	8698515219080
tonelli	03064_sin_polos	2xl	1350	01.09.2011_12:35	rub_man	03064_srryi
climber	0840_d150_s01	32	2900	30.08.2009_13:16	j	8698976081806_8698976081813_8698976079520_8698976079513_8698976079537_8698976079544_8698976079544_8698976079551_8698976079568
tamko	5566	l	900	23.12.2010_14:02	maika_man	55665566
