easternjazz	2556_3	26	800	04.09.2009_11:31	kapri	8698480035951
darkwin	7807	xl	1500	14.07.2012_13:37	maik	78077328422
climber	0433_g221_b030	28	2950	02.06.2012_10:54	j	0433g221b030
climber	0102_p315_b096	s	1300	14.07.2012_11:00	rub	0102p315b096
mirac	1956_bat	40	2200	07.12.2011_13:48	j	1956bat
climber	323_s218_s01	29	2700	09.03.2012_11:05	j	323s218s01
climber	0079_0021	52	1400	07.10.2011_11:43	batn	00790021
climber	113_o099_s02	s	1350	10.04.2012_13:51	batnik	113_o099s02
jp	17701_golub	m	1250	14.07.2012_13:31	rub	1770117701
danger	806_sin	m	2800	06.03.2011_10:23	kurtka_man	806808sin
prodlgy	67011	31	1700	28.02.2010_02:25	j	67011
climber	0867_d125_m15	31	3500	04.10.2011_12:46	j	8698976116638_8698976116645_8698976116652_8698976116669_8698976116676_8698976116683
weaver	01762_0241_0005	32	2100	01.04.2011_15:25	j	8697688109686
