climber	0046_n068	l	5500	06.11.2010_11:09	kurtka	0046n068
D'lilo	664	48	2800	22.12.2010_13:14	sarafan	66466466466466
louise_goldin	12930	28	2600	06.11.2010_11:37	j_girl	1293012930
deco_play_girl	09	31	2300	15.10.2009_14:37	j_girls	lkiuytdsxdcfghjio
mirac	1726	40	2300	23.12.2010_14:05	j	172617261226
mirac	1628-p	33	2100	24.12.2009_09:56	j	pn881
dynamic	219_black	2xl	600	24.11.2009_13:05	maika_man	iytt8yiuytrty
into	8038	xl	1300	22.12.2010_13:34	tolstovka	80388038
climber	0144_g121	36	3100	14.11.2010_13:56	j	0144g121
climber	0084_d195_m15	30	3500	26.08.2010_12:47	j	8698976268085
semco	61041-37	2xl	1450	15.12.2010_11:37	rub_man	3400000090099
daniel_babetto	217-01	4xl	1250	22.12.2010_13:20	rub_man	217-01
jordan_girl	760_black	32	1900	16.10.2009_10:35	j_girl	kjgjjdjjgjg
semco	58257-02	l	1400	19.09.2009_12:46	rub_man	3400000044498
ninety_nine	529	29	2100	29.08.2009_11:13	j	3455767
blue_petrol	1847	m	1200	20.03.2010_21:28	maika_girl	8699113144316
mirac	1726	36	2300	23.12.2010_14:05	j	172617261226
millionair	9046-885	5xl	1600	22.12.2010_13:17	rub_man	9046-885
semco	61104-12	3xl	1500	16.10.2009_10:19	rub_man	3400000097111
007	00101	l	1200	07.09.2010_11:26	sviter	010101600276
toros	0930_seryi	xl	700	15.10.2009_12:36	maika_man	mjnhbgvfdf
soner	5527	44	2500	16.10.2009_12:57	kurtka_girl	kjhgfthyuyuuj
into	8020_seraja	2xl	1200	22.12.2010_12:50	maika_man	8020802222
tamko	5332	2xl	800	23.12.2010_16:19	maika_man	53225322
kaptan	4636_korichnev	xl-2xl	1700	28.10.2009_10:34	sviter	jdfbjdfhgjsdfhsfjisj
mirac	900_p_bttl	38	1500	24.12.2009_09:49	j	mirac_#842
tamko	8003_temnoseryi	2xl	1100	22.12.2010_13:36	sviterok	8003_temnoser
semco	10948-1861	6xl	1600	22.12.2010_13:18	rub_man	10948-1861
regola	9810-01	4xl	1800	16.10.2009_12:53	sviter_man	ijuhgffrygh
millionair	9046-885	6xl	1600	22.12.2010_13:17	rub_man	9046-885
first_lady	1283_black	2xl	900	17.12.2009_09:56	vodolazka_girl	jh/a[f3,\fg3
D'lilo	664	50	2800	22.12.2010_13:14	sarafan	66466466466466
into	8050_haki	xl	1300	17.12.2009_10:53	batnik	63jhsd894/\\-=
climber	4054_0003_s02	xl	1100	14.09.2010_15:12	batnik	8698976020966_8698976020997_8698976020980_8698976020973
mirac	1756	34	2300	06.11.2010_12:54	j	17561756
tonelli	03064_sinii	l	1350	06.11.2010_12:28	rub_man	030064sinii
climber	0016_d012	33	2950	15.10.2009_12:29	j	kkjdfftyhgfdftr5trg
differ	1357	33	1700	05.01.2010_18:08	j	000001357
ittiere	kls_uteplennye	33	1600	05.01.2010_18:39	j	klsitt
etoile	3000_goluboi	s	1500	22.12.2010_12:53	sviteok_girl	300303003030
perzoni	8425	44	3300	06.11.2010_11:42	plat'e	84258425
climber	0992_d148_s01	38	2400	16.03.2010_01:43	j	8698976074815_8698976101528_8698976101511_8698976074839_8698976074808_8698976074792_8698976101535_8698976074822
semco	61086-13	5xl	1450	16.10.2009_13:07	rub_man	3400000094349
marco_star	8631_belaja	m	750	09.09.2009_09:30	maika_man	hfgjhh4j4jj4j4j
