climber	0029_0019_s01	m	1950	07.09.2010_11:32	sviter	00290019s01
climber	0006_d043_m11	31	2800	24.12.2009_09:19	j	8698976193387_8698976193394_000000564298_8698976193349_8698976193356_000000564281_8698976193363_8698976193370
climber	0826_g055_s01	31	2550	28.08.2009_10:12	j	8698976098521_8698976098538_8698976098552_8698976098569_8698976098545
semco	57196-01	m	1300	08.09.2009_11:14	rubashka_men	3400000041244
ritafink	2210-p	36	2100	24.12.2009_10:26	j_girl	8600000932008
mixray	2569	1	1500	15.10.2009_14:45	sarafan	2101100939
piagio	71_20_443_uteplennye	30	1300	05.01.2010_19:07	j	7120443
jordan	770	30	1900	15.10.2009_13:01	j_girl	kjhgtyjgyuhg
rodeo_girl	02089	38	1600	09.12.2009_01:57	j	54678987654678
secener	5821	3	1850	15.03.2010_00:32	bluza	58215821
big_step	782	27	2600	06.11.2010_11:33	j_girl	782782782
jack_polo	525	l	950	05.10.2010_12:28	rub_man	74892998fhndn
climber	0132_d047	36	3400	14.11.2010_13:53	j	0132d047
voess	kurtka	4xl	950	09.09.2009_13:49	kurtka	hfhjjdjgjrfce
vigoss	477	xl	1100	09.09.2009_10:07	rub_man	8698478656618
armani	1239	34	2400	11.09.2009_11:07	j	dskey61
climber	0091_d203_s01	29	2950	15.08.2010_12:19	j	8698976273768
climber	0840_d142_m01	38	3000	05.10.2010_12:06	j	8698976097265_8698976097289_8698976097302_8698976097319_8698976097326_8698976097333
