esparanto	1868	26	2500	02.06.2012_14:29	j_girl	18581858554356
esparanto	1868	27	2500	02.06.2012_14:29	j_girl	18581858554356
modakol	3693	40	2200	01.07.2011_15:37	bryki_girl	36933693
scherif	01205_bel	31	2500	29.05.2010_12:00	j_girl	8690000076703
tommy_halfiger	1361	36	3100	09.03.2012_11:35	j	13611361
weaver	01104_0346_0004	36	2700	30.04.2010_19:53	j	8697688123576
climber	0220_g158_w03	34	2900	30.05.2011_11:08	j	0220g158
climber	0636	33	1200	07.12.2011_13:55	remni	06360636
berton	03	41	800	24.04.2010_23:03	rub_man	ggjj5689fdhjju354
climber	0078_g061_s01	33	2850	15.08.2010_12:58	j	8698976274932
nexx	6575	46	3200	25.06.2010_12:25	plat,e	65750100
jack_polo	14001	xl	1350	14.07.2012_11:06	rub	1400114001
into	936_len_t-bezh	44	2100	14.07.2012_10:05	j	936lent-bezh
tommy	1297	34	3100	02.06.2012_09:46	j	12971297437274382
climber	0301_g221_m04	36	2950	02.06.2012_10:53	j	0301g221m04
ardatex	4227	48	3200	02.06.2012_14:29	plat'e	42274227
into	8016_black	3xl	850	09.03.2012_10:58	maika	8016black
maraton	1102_seryi	xl	800	14.07.2012_10:54	polo	110212112001
abercromhie	1892_kletka	33	900	29.05.2010_13:01	shorty	hfhhdjjdjd
impass	189	31	1200	02.06.2012_09:43	sherty	18918909
esparanto	1868	29	2500	02.06.2012_14:29	j_girl	18581858554356
blue_petrol	1957_black	l	900	14.04.2010_01:02	maika_girl	19571957
dsqared	e070_y3	32	1600	22.02.2012_14:43	j	070_y3
tommy	1297	36	3100	02.06.2012_09:46	j	12971297437274382
climber	0146_o002_g06	s	950	30.05.2012_14:35	maika	0146o002g06
balerza	9050	44	2500	14.07.2012_09:56	bryk	905098764556
tonelli	01033_siren	xl	1350	06.11.2010_12:31	rub_man	01033_siren
climber	0101_p279_d16	48	1350	30.05.2012_14:11	rub	0101p297d16
casca_della_spiga	153	xl	1500	30.06.2011_10:18	maika_girl	153153153
lazenzaro	6291	48	3700	14.07.2012_09:37	plat'e	6291837745
jack_polo	489370504	2xl	1100	30.05.2012_14:20	rub	489370504
mirac	2044	32	2100	02.06.2012_09:47	j	204420443242
climber	0102_p315_b096	xl	1300	14.07.2012_11:00	rub	0102p315b096
tommy	1294	31	3100	02.06.2012_09:45	j	129412942342
climber	0138_p285_s001	2xl	1300	14.07.2012_10:59	rub	0138p285s001
climber	0096_p279_d16	xl	1300	14.07.2012_11:00	rub	0096p279d16
climber	0038_g090	30	2700	26.06.2010_13:58	j	863683689320590360930295
rivi	6861	3xl	650	14.07.2012_10:51	maika	6861674712984
climber	0214_s118	34	2700	25.03.2011_09:58	j	0214s118
tommy	7895	36	2400	02.06.2012_09:44	j	789578955689
climber	0033_g244_m04	29	2700	02.06.2012_10:56	j	0033g244m04
climber	0138_p285_b11	m	1300	30.05.2012_14:12	rub	0138p285b11
sisline	5880	m	1500	12.05.2012_10:16	blyz	588098645880
into	8158	xl	1100	14.07.2012_10:05	batnik	8158815858
lasagrada	23087	44	2200	26.06.2010_12:00	bluzon	7756455676754356
darkwin	5839	50	1600	14.07.2012_13:38	bluz	58395853
climber	323_s218_s02	30	2800	09.03.2012_11:24	j	323s2181111
avit	2234	2xl	1100	14.07.2012_13:32	rubash	avittrtr
