fellinaz	7888_kor	6	1600	26.06.2010_12:04	maika_girl	9865643234357878
royza	1060	44	2100	18.04.2010_02:10	jubka	jgjjfjjjfjfj4
jack_polo	8709-03	2xl	900	15.04.2010_03:04	rub_man	hfhhjhdjjusjsjjdj
diesel	638	33	2200	24.12.2009_09:30	j	8036254387732
climber	0005_d032_s01	33	3000	06.11.2009_11:41	j	kijuytrert
climber	0867_d129_m15	28	3500	28.08.2009_13:37	j	8698976116980_8698976116973_8698976116997_8698976116997_8698976117017_8698976117000
nexx	6575	48	3200	25.06.2010_12:25	plat,e	65750100
semco	8183-12	5xl	1200	07.09.2010_11:37	rubashka_men	3400000039654
climber	0014_s125_s01	30	2800	16.03.2010_01:22	bryki	8698976229116_8698976229109_000000602051_8698976229086_000000602037_000000602020_28
piagio	01_20_915	34	850	05.01.2010_01:57	j	0120915
toros	0920_seraja	l	500	20.04.2010_22:48	maika_man	jhfjjerjejdjd
climber	0898_d032_m09	36	2900	24.12.2009_09:14	j	8698976202560_000000574747_8698976202522_8698976202539_8698976202546_8698976202553_8698976202492_8698976202508
calcerino	1029	48	1100	29.05.2010_10:37	tynika	10291029
gucci	10045	33	2200	16.03.2010_03:17	j_girl	1004510045
descolte	8717	48	1600	11.09.2009_10:07	bluza	2552251871703
deco_play	696	29	2500	16.03.2010_02:57	j	696696
gucci	2503	m	1600	09.09.2009_12:51	olimpiika	jhfgjjdjnvndjjjf
climber	0028_d092_m11	30	2900	16.03.2010_01:38	j	000000593311_8698976220953_8698976220939_8698976220960_8698976220946_000000593328_8698976220977
climber	0023_0019_s01	xl	1950	07.09.2010_11:31	sviter	00230019s01
