zuoma	1044-1	36	700	05.01.2010_01:51	j	1044-1
jack_polo	46003	2xl	1300	26.05.2013_12:29	rub	8775475854578689798
climber	0115_o099_w001	2xl	1400	30.03.2013_11:24	batnik	7382729852598
climber	174_p359_r041	48	1500	23.05.2013_11:40	rub	735835289285982959
climber	201_o161_w001	2xl	1500	23.05.2013_11:42	batn	738352852295829689
maraton	1080_zhelt	2xl	700	14.07.2012_10:52	maik	1080zelt
muray	1520-777	38	2200	23.05.2013_11:00	jubka	83488882257101010
zaffiro	5120	36	1700	30.03.2013_10:53	bluza	742873482849
aras	2003	38	1600	18.04.2010_01:11	bluza	20032003
jack_polo	489370504	xl	1100	30.05.2012_14:20	rub	489370504
