post_card	120067	28	2800	09.03.2012_11:33	j_girl	120067120067
into	903-0545	42	1950	09.03.2012_10:39	j	903-0545
into	8230_krasn	m	850	12.07.2013_12:43	maika	36839859285925892
into	8230_golub	m	850	12.07.2013_11:45	maik	5285728582958989
semco	7203-03	2xl	1100	15.07.2012_13:58	rubashka_men	3400000023301
carla	60001_bezh	36	950	02.06.2012_10:59	topik	60001bezh600001
blue_petrol	6517	s	1100	07.07.2013_09:59	maika_girl	752872948298020928920298
ciche	1725_salat	38	1700	23.05.2013_10:32	bluza	84839484993492
blue_petrol	2082	s	950	29.05.2010_11:22	maika_girl	8699113205482
semco	8142-08	l	1200	17.04.2010_00:33	rubashka_men	3400000037629
rongbide	1565	l	200	20.08.2010_12:30	rub_man	rong15
climber	0330_d396_s01	31	3100	07.12.2011_13:50	j	0330d396s01
climber	303_p366_w001	m	1350	12.07.2013_11:37	rub	8522989598298282
climber	0078_s464_s040	29	2800	30.03.2013_11:33	j	7358758782728278
