tommy_halfiger	1366-1	36	2500	12.05.2012_11:05	sherty_man	13612345678
tonelli	444/2	2xl	1350	30.06.2011_10:08	rub	444/2_444/2
mirac	1694-384	42	2200	29.05.2010_12:25	j	838348192375894529
climber	116_o099_s01	l	1350	18.03.2012_14:45	batnik	116o099s01
fellinaz	7888_kor	4	1600	26.06.2010_12:04	maika_girl	9865643234357878
tonelli	01035_476/1	4xl	1350	30.05.2011_10:23	rub	01035476/1
climber	0047_t024_w15	29	2700	05.06.2010_11:25	j	6643434567876564678
super_ship	se5940	38	1650	22.02.2012_14:53	j	se5940
climber	0425_s310_s038	34	2800	09.03.2012_11:05	j	0425s310s038
vivoesco	6279	32	1500	06.04.2012_11:16	j	62796279
recoba	625	29	1950	04.04.2012_12:52	j	566ugthry678944467u
vip_bonis	874	32	1600	04.04.2012_12:51	j	874874
climber	127_o099_s01	52	1400	18.03.2012_14:47	batnik	127_o09901
climber	0170_d166	42	2800	01.04.2011_14:06	j	0170d166
promse	83230	40	1300	04.09.2009_13:50	schorty	8600000056797
tommy_halfiger	147	29	2600	09.03.2012_10:59	j_girl	1471471487
pakko	671	1orang	550	30.06.2011_10:12	maik_girl	671671671
climber	323_s218_s01	32	2700	09.03.2012_11:05	j	323s218s01
ardatex	2718	44	1600	26.06.2010_12:20	rub_girl	4725736307136
rodeo_girl	03026	44	1950	02.09.2009_09:56	j	764787588999
tommy_halfiger	1274	38	2900	09.03.2012_11:35	j	12741274
climber	0401_s287_s02	38	2900	09.03.2012_11:17	j	0401s287s02
into	8012_ser	xl	1200	30.05.2011_09:25	batnik	8012ser
tonelli	01033_korich	m	1350	06.11.2010_12:29	rub_man	01033_korich
climber	0050_s299_m04	29	2600	09.03.2012_11:04	j	0050s229m04
ardatex	2718	42	1600	26.06.2010_12:20	rub_girl	4725736307136
nexx	9400	46	2700	30.05.2011_09:50	plat'e	940094009400
first_lady	01900	2xl	1100	30.06.2011_10:20	maika_girl	01900190
cleytu	419_black	2	950	14.04.2010_01:23	maika_girl	419black
gemo	2230_bezh	36	1100	17.05.2011_12:36	kapri	hfhfjjfjfds
tommy_halfiger	1298	40	2900	09.03.2012_11:36	j	12981298
climber	0863_s079_w04	32	2600	30.04.2010_19:37	j	8698976136964_8698976136995_8698976137008_8698976136988_8698976137015_8698976137022_8698976137039
super_ship	5988	34	1600	06.04.2012_10:21	j	5988598888
