woom	2617	2xl	1600	23.05.2010_13:01	rub_man	26172617
jordan	1048-151	27	2100	15.10.2009_12:54	j_girls	fcfhijihybh
lacarino	8902	26	2800	23.12.2010_14:05	j_girl	89028902
semco	10948-1861	5xl	1600	22.12.2010_13:18	rub_man	10948-1861
csbl_jeans	k-105	34	1500	26.12.2010_10:28	j	k-105
gucci	10670	29	2600	06.11.2010_11:37	g_girl	1067010670
la_peron	1860_11	m	650	08.09.2009_13:15	maika_man	jfjgdjgdjgdjgjg
jack_polo	8709-14	xl	900	08.09.2009_09:22	rub_man	hfjjfjjfjjsss
fusion	74368	46	1800	06.11.2010_11:51	rub_girl	7436874368
simply_girl	5858	44	2100	02.09.2009_10:58	j	637783883655
