barkadie	ad182-1	38	1300	27.09.2011_09:32	j	ad182-1
kdsh	1914	31	1500	08.05.2011_09:59	j	191419141914
voess	8001-13-110	30	1300	12.02.2012_10:29	j	8001-13-110
climber	0183_d166	34	2800	27.03.2011_10:43	j	0183d166
into	8016_bezh	3xl	900	09.03.2012_10:56	maika	8016_bezh
tamko	9151	3xl	1250	14.07.2012_10:51	polo	9152124824
tonelli	01034	2xl	1350	06.11.2010_12:32	rum_man	0103401034
semco	10972-2081	xl	1500	22.12.2010_13:16	rub_man	10972-2081
jack_polo	1568	m	1100	23.05.2010_12:58	rub_man	15681568
climber	0078_d170	33	3300	14.11.2010_13:50	j	0078d170
climber	0049_p297_d15	xl	1250	17.07.2012_10:06	rubashka	0049p297d15
climber	323_s218_s02	31	2800	09.03.2012_11:24	j	323s2181111
climber	217_d323_s01	29	2700	30.05.2011_10:53	j	217d323s01
climber	0301_g221_m04	38	2950	02.06.2012_10:53	j	0301g221m04
muray	1034	40	1800	01.07.2011_11:20	jubka	10341034
climber	289_d352_m11	28	3200	09.03.2012_11:07	j	289_d352m11
first_lady	1283_black	l	900	17.12.2009_09:56	vodolazka_girl	jh/a[f3,\fg3
climber	289_d352_m11	29	3200	09.03.2012_11:07	j	289_d352m11
climber	0096_p279_d16	m	1300	14.07.2012_11:00	rub	0096p279d16
avic	1572	2	1300	07.12.2011_12:24	triko	15731572
boss	hb-44	31	1700	12.02.2012_10:21	j	hb44hb44
voess	8001-13-110	31	1300	12.02.2012_10:29	j	8001-13-110
lacarino	9845	30	2400	06.10.2011_10:37	j_girl	98459845
perzoni	4489	36	1600	10.10.2009_09:29	bluza	1062638028466_3433885000297
blue_petrol	2222	s	750	14.07.2012_10:13	maika_girl	222232457687788589
pakko	1622	1	650	02.06.2012_11:01	maika	1622162262373
